HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1_1,Input.img1_2,Input.img2_1,Input.img2_2,Input.img3_1,Input.img3_2,Input.img4_1,Input.img4_2,Input.img5_1,Input.img5_2,Input.img6_1,Input.img6_2,Input.img7_1,Input.img7_2,Input.img8_1,Input.img8_2,Input.img9_1,Input.img9_2,Answer.taskAnswers,Approve,Reject
35ZRNT9RVNJC49T0S02TY4N6NX83OM,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,38BQUHLA92LGDFZ4OKCAJMSYK3POMS,A264EBGUV70XK9,Approved,Thu Sep 10 20:31:43 PDT 2020,Thu Sep 10 20:32:50 PDT 2020,Fri Sep 11 20:32:50 PDT 2020,Thu Sep 10 21:23:58 PDT 2020,,,67,55% (6/11),55% (6/11),83% (5/6),https://anonymouslink/folder/2000_1.png,https://anonymouslink/folder/2000_2.png,https://anonymouslink/folder/2001_1.png,https://anonymouslink/folder/2001_2.png,https://anonymouslink/folder/2002_1.png,https://anonymouslink/folder/2002_2.png,https://anonymouslink/folder/2003_1.png,https://anonymouslink/folder/2003_2.png,https://pulse.ust.hk/dataset/exp11/2004_1.png,https://pulse.ust.hk/dataset/exp11/2004_2.png,https://pulse.ust.hk/dataset/exp11/2005_1.png,https://pulse.ust.hk/dataset/exp11/2005_2.png,https://pulse.ust.hk/dataset/exp11/2006_1.png,https://pulse.ust.hk/dataset/exp11/2006_2.png,https://pulse.ust.hk/dataset/exp11/2007_1.png,https://pulse.ust.hk/dataset/exp11/2007_2.png,https://pulse.ust.hk/dataset/exp11/2009_1.png,https://pulse.ust.hk/dataset/exp11/2009_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
35ZRNT9RVNJC49T0S02TY4N6NX83OM,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3IUZPWIU1USTS083UUQ4L3DGY0TWK7,A19Q990ORTCBN4,Approved,Thu Sep 10 20:32:02 PDT 2020,Thu Sep 10 20:32:53 PDT 2020,Fri Sep 11 20:32:53 PDT 2020,Thu Sep 10 21:23:58 PDT 2020,,,51,83% (10/12),83% (10/12),82% (9/11),https://anonymouslink/folder/2000_1.png,https://anonymouslink/folder/2000_2.png,https://anonymouslink/folder/2001_1.png,https://anonymouslink/folder/2001_2.png,https://anonymouslink/folder/2002_1.png,https://anonymouslink/folder/2002_2.png,https://anonymouslink/folder/2003_1.png,https://anonymouslink/folder/2003_2.png,https://pulse.ust.hk/dataset/exp11/2004_1.png,https://pulse.ust.hk/dataset/exp11/2004_2.png,https://pulse.ust.hk/dataset/exp11/2005_1.png,https://pulse.ust.hk/dataset/exp11/2005_2.png,https://pulse.ust.hk/dataset/exp11/2006_1.png,https://pulse.ust.hk/dataset/exp11/2006_2.png,https://pulse.ust.hk/dataset/exp11/2007_1.png,https://pulse.ust.hk/dataset/exp11/2007_2.png,https://pulse.ust.hk/dataset/exp11/2009_1.png,https://pulse.ust.hk/dataset/exp11/2009_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
35ZRNT9RVNJC49T0S02TY4N6NX83OM,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3RXCAC0YIXAD0DG260PJ9VI19C9G89,A2G3OAJLN63TNY,Approved,Thu Sep 10 20:31:09 PDT 2020,Thu Sep 10 20:32:41 PDT 2020,Fri Sep 11 20:32:41 PDT 2020,Thu Sep 10 21:23:58 PDT 2020,,,92,100% (2/2),100% (2/2),100% (2/2),https://anonymouslink/folder/2000_1.png,https://anonymouslink/folder/2000_2.png,https://anonymouslink/folder/2001_1.png,https://anonymouslink/folder/2001_2.png,https://anonymouslink/folder/2002_1.png,https://anonymouslink/folder/2002_2.png,https://anonymouslink/folder/2003_1.png,https://anonymouslink/folder/2003_2.png,https://pulse.ust.hk/dataset/exp11/2004_1.png,https://pulse.ust.hk/dataset/exp11/2004_2.png,https://pulse.ust.hk/dataset/exp11/2005_1.png,https://pulse.ust.hk/dataset/exp11/2005_2.png,https://pulse.ust.hk/dataset/exp11/2006_1.png,https://pulse.ust.hk/dataset/exp11/2006_2.png,https://pulse.ust.hk/dataset/exp11/2007_1.png,https://pulse.ust.hk/dataset/exp11/2007_2.png,https://pulse.ust.hk/dataset/exp11/2009_1.png,https://pulse.ust.hk/dataset/exp11/2009_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
31JUPBOOSSPQZLW9RPHXX4RN8EV8L2,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,4,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3CCZ6YKWRD4FYLASUWC65UMN39D959,A2M5YIOR0MJUSA,Approved,Thu Sep 10 20:31:01 PDT 2020,Thu Sep 10 20:31:27 PDT 2020,Fri Sep 11 20:31:27 PDT 2020,Thu Sep 10 21:23:59 PDT 2020,,,26,88% (14/16),88% (14/16),88% (14/16),https://anonymouslink/folder/2011_1.png,https://anonymouslink/folder/2011_2.png,https://anonymouslink/folder/2012_1.png,https://anonymouslink/folder/2012_2.png,https://anonymouslink/folder/2015_1.png,https://anonymouslink/folder/2015_2.png,https://anonymouslink/folder/2017_1.png,https://anonymouslink/folder/2017_2.png,https://pulse.ust.hk/dataset/exp11/2018_1.png,https://pulse.ust.hk/dataset/exp11/2018_2.png,https://pulse.ust.hk/dataset/exp11/2019_1.png,https://pulse.ust.hk/dataset/exp11/2019_2.png,https://pulse.ust.hk/dataset/exp11/2020_1.png,https://pulse.ust.hk/dataset/exp11/2020_2.png,https://pulse.ust.hk/dataset/exp11/2021_1.png,https://pulse.ust.hk/dataset/exp11/2021_2.png,https://pulse.ust.hk/dataset/exp11/2022_1.png,https://pulse.ust.hk/dataset/exp11/2022_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
31JUPBOOSSPQZLW9RPHXX4RN8EV8L2,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,4,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3HMVI3QICPDVB4HH1L2A1L2X02SY14,A2LAGTM4S7SN3V,Approved,Thu Sep 10 20:30:11 PDT 2020,Thu Sep 10 20:31:32 PDT 2020,Fri Sep 11 20:31:32 PDT 2020,Thu Sep 10 21:23:57 PDT 2020,,,81,86% (6/7),86% (6/7),86% (6/7),https://anonymouslink/folder/2011_1.png,https://anonymouslink/folder/2011_2.png,https://anonymouslink/folder/2012_1.png,https://anonymouslink/folder/2012_2.png,https://anonymouslink/folder/2015_1.png,https://anonymouslink/folder/2015_2.png,https://anonymouslink/folder/2017_1.png,https://anonymouslink/folder/2017_2.png,https://pulse.ust.hk/dataset/exp11/2018_1.png,https://pulse.ust.hk/dataset/exp11/2018_2.png,https://pulse.ust.hk/dataset/exp11/2019_1.png,https://pulse.ust.hk/dataset/exp11/2019_2.png,https://pulse.ust.hk/dataset/exp11/2020_1.png,https://pulse.ust.hk/dataset/exp11/2020_2.png,https://pulse.ust.hk/dataset/exp11/2021_1.png,https://pulse.ust.hk/dataset/exp11/2021_2.png,https://pulse.ust.hk/dataset/exp11/2022_1.png,https://pulse.ust.hk/dataset/exp11/2022_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
31JUPBOOSSPQZLW9RPHXX4RN8EV8L2,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,4,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3PM8NZGV841US3BOH46NJ83W68RQXM,A4H31418X7MBU,Rejected,Thu Sep 10 20:31:41 PDT 2020,Thu Sep 10 20:32:38 PDT 2020,Fri Sep 11 20:32:38 PDT 2020,,Thu Sep 10 21:23:58 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,57,67% (6/9),67% (6/9),40% (2/5),https://anonymouslink/folder/2011_1.png,https://anonymouslink/folder/2011_2.png,https://anonymouslink/folder/2012_1.png,https://anonymouslink/folder/2012_2.png,https://anonymouslink/folder/2015_1.png,https://anonymouslink/folder/2015_2.png,https://anonymouslink/folder/2017_1.png,https://anonymouslink/folder/2017_2.png,https://pulse.ust.hk/dataset/exp11/2018_1.png,https://pulse.ust.hk/dataset/exp11/2018_2.png,https://pulse.ust.hk/dataset/exp11/2019_1.png,https://pulse.ust.hk/dataset/exp11/2019_2.png,https://pulse.ust.hk/dataset/exp11/2020_1.png,https://pulse.ust.hk/dataset/exp11/2020_2.png,https://pulse.ust.hk/dataset/exp11/2021_1.png,https://pulse.ust.hk/dataset/exp11/2021_2.png,https://pulse.ust.hk/dataset/exp11/2022_1.png,https://pulse.ust.hk/dataset/exp11/2022_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
31JUPBOOSSPQZLW9RPHXX4RN8EV8L2,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,4,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3PMBY0YE2DO0X6J796ZEJ0SXVQ9C9U,A3EL0EEIRKNWZW,Submitted,Thu Sep 10 21:29:51 PDT 2020,Thu Sep 10 21:30:26 PDT 2020,Fri Sep 11 21:30:26 PDT 2020,,,,35,100% (12/12),0% (0/0),0% (0/0),https://anonymouslink/folder/2011_1.png,https://anonymouslink/folder/2011_2.png,https://anonymouslink/folder/2012_1.png,https://anonymouslink/folder/2012_2.png,https://anonymouslink/folder/2015_1.png,https://anonymouslink/folder/2015_2.png,https://anonymouslink/folder/2017_1.png,https://anonymouslink/folder/2017_2.png,https://pulse.ust.hk/dataset/exp11/2018_1.png,https://pulse.ust.hk/dataset/exp11/2018_2.png,https://pulse.ust.hk/dataset/exp11/2019_1.png,https://pulse.ust.hk/dataset/exp11/2019_2.png,https://pulse.ust.hk/dataset/exp11/2020_1.png,https://pulse.ust.hk/dataset/exp11/2020_2.png,https://pulse.ust.hk/dataset/exp11/2021_1.png,https://pulse.ust.hk/dataset/exp11/2021_2.png,https://pulse.ust.hk/dataset/exp11/2022_1.png,https://pulse.ust.hk/dataset/exp11/2022_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3DWNFENNF8GJLUL7C1F70DYQ23UJ44,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,33NF62TLXPN7MG84NV7PWDJ8W4LJK0,A1KFN387PP26GB,Approved,Thu Sep 10 20:35:37 PDT 2020,Thu Sep 10 20:36:31 PDT 2020,Fri Sep 11 20:36:31 PDT 2020,Thu Sep 10 21:23:59 PDT 2020,,,54,88% (35/40),88% (35/40),87% (34/39),https://anonymouslink/folder/2023_1.png,https://anonymouslink/folder/2023_2.png,https://anonymouslink/folder/2024_1.png,https://anonymouslink/folder/2024_2.png,https://anonymouslink/folder/2025_1.png,https://anonymouslink/folder/2025_2.png,https://anonymouslink/folder/2027_1.png,https://anonymouslink/folder/2027_2.png,https://pulse.ust.hk/dataset/exp11/2028_1.png,https://pulse.ust.hk/dataset/exp11/2028_2.png,https://pulse.ust.hk/dataset/exp11/2030_1.png,https://pulse.ust.hk/dataset/exp11/2030_2.png,https://pulse.ust.hk/dataset/exp11/2033_1.png,https://pulse.ust.hk/dataset/exp11/2033_2.png,https://pulse.ust.hk/dataset/exp11/2034_1.png,https://pulse.ust.hk/dataset/exp11/2034_2.png,https://pulse.ust.hk/dataset/exp11/2037_1.png,https://pulse.ust.hk/dataset/exp11/2037_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3DWNFENNF8GJLUL7C1F70DYQ23UJ44,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,35DR22AR5J52L25MJTUR60ALWGCX3P,AMTK109P93YUK,Approved,Thu Sep 10 20:29:26 PDT 2020,Thu Sep 10 20:30:13 PDT 2020,Fri Sep 11 20:30:13 PDT 2020,Thu Sep 10 21:23:59 PDT 2020,,,47,92% (88/96),92% (88/96),92% (85/92),https://anonymouslink/folder/2023_1.png,https://anonymouslink/folder/2023_2.png,https://anonymouslink/folder/2024_1.png,https://anonymouslink/folder/2024_2.png,https://anonymouslink/folder/2025_1.png,https://anonymouslink/folder/2025_2.png,https://anonymouslink/folder/2027_1.png,https://anonymouslink/folder/2027_2.png,https://pulse.ust.hk/dataset/exp11/2028_1.png,https://pulse.ust.hk/dataset/exp11/2028_2.png,https://pulse.ust.hk/dataset/exp11/2030_1.png,https://pulse.ust.hk/dataset/exp11/2030_2.png,https://pulse.ust.hk/dataset/exp11/2033_1.png,https://pulse.ust.hk/dataset/exp11/2033_2.png,https://pulse.ust.hk/dataset/exp11/2034_1.png,https://pulse.ust.hk/dataset/exp11/2034_2.png,https://pulse.ust.hk/dataset/exp11/2037_1.png,https://pulse.ust.hk/dataset/exp11/2037_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3DWNFENNF8GJLUL7C1F70DYQ23UJ44,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 20:28:32 PDT 2020,3,BatchId:4181358;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 20:28:32 PDT 2020,,,3XC1O3LBOY7CKPMRKPXUDJJWJ6GTLH,A2FZ88OU42EFC8,Approved,Thu Sep 10 20:31:36 PDT 2020,Thu Sep 10 20:32:13 PDT 2020,Fri Sep 11 20:32:13 PDT 2020,Thu Sep 10 21:23:59 PDT 2020,,,37,79% (30/38),79% (30/38),84% (26/31),https://anonymouslink/folder/2023_1.png,https://anonymouslink/folder/2023_2.png,https://anonymouslink/folder/2024_1.png,https://anonymouslink/folder/2024_2.png,https://anonymouslink/folder/2025_1.png,https://anonymouslink/folder/2025_2.png,https://anonymouslink/folder/2027_1.png,https://anonymouslink/folder/2027_2.png,https://pulse.ust.hk/dataset/exp11/2028_1.png,https://pulse.ust.hk/dataset/exp11/2028_2.png,https://pulse.ust.hk/dataset/exp11/2030_1.png,https://pulse.ust.hk/dataset/exp11/2030_2.png,https://pulse.ust.hk/dataset/exp11/2033_1.png,https://pulse.ust.hk/dataset/exp11/2033_2.png,https://pulse.ust.hk/dataset/exp11/2034_1.png,https://pulse.ust.hk/dataset/exp11/2034_2.png,https://pulse.ust.hk/dataset/exp11/2037_1.png,https://pulse.ust.hk/dataset/exp11/2037_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
