HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1_1,Input.img1_2,Input.img2_1,Input.img2_2,Input.img3_1,Input.img3_2,Input.img4_1,Input.img4_2,Input.img5_1,Input.img5_2,Input.img6_1,Input.img6_2,Input.img7_1,Input.img7_2,Input.img8_1,Input.img8_2,Input.img9_1,Input.img9_2,Answer.taskAnswers,Approve,Reject
3UQVX1UPGX22GA5YMFMDPTMWJGS02I,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,37UQDCYH63GSIW1ELQWZVWPGL6X7V6,A3GFC0TORB3TDI,Approved,Thu Sep 10 18:45:48 PDT 2020,Thu Sep 10 18:46:28 PDT 2020,Fri Sep 11 18:46:28 PDT 2020,Thu Sep 10 19:06:41 PDT 2020,,,40,93% (28/30),93% (28/30),96% (27/28),https://anonymouslink/folder/0_1.png,https://anonymouslink/folder/0_2.png,https://anonymouslink/folder/1_1.png,https://anonymouslink/folder/1_2.png,https://anonymouslink/folder/2_1.png,https://anonymouslink/folder/2_2.png,https://anonymouslink/folder/3_1.png,https://anonymouslink/folder/3_2.png,https://xxxxxxxxxx/xxx/exp11/4_1.png,https://xxxxxxxxxx/xxx/exp11/4_2.png,https://xxxxxxxxxx/xxx/exp11/5_1.png,https://xxxxxxxxxx/xxx/exp11/5_2.png,https://xxxxxxxxxx/xxx/exp11/6_1.png,https://xxxxxxxxxx/xxx/exp11/6_2.png,https://xxxxxxxxxx/xxx/exp11/7_1.png,https://xxxxxxxxxx/xxx/exp11/7_2.png,https://xxxxxxxxxx/xxx/exp11/8_1.png,https://xxxxxxxxxx/xxx/exp11/8_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3UQVX1UPGX22GA5YMFMDPTMWJGS02I,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3JZQSN0I3WVMFSQPEEVPJNZNWFSFGT,A2X3QCJK0H18T8,Approved,Thu Sep 10 18:45:50 PDT 2020,Thu Sep 10 18:47:12 PDT 2020,Fri Sep 11 18:47:12 PDT 2020,Thu Sep 10 19:06:41 PDT 2020,,,82,95% (19/20),95% (19/20),100% (12/12),https://anonymouslink/folder/0_1.png,https://anonymouslink/folder/0_2.png,https://anonymouslink/folder/1_1.png,https://anonymouslink/folder/1_2.png,https://anonymouslink/folder/2_1.png,https://anonymouslink/folder/2_2.png,https://anonymouslink/folder/3_1.png,https://anonymouslink/folder/3_2.png,https://xxxxxxxxxx/xxx/exp11/4_1.png,https://xxxxxxxxxx/xxx/exp11/4_2.png,https://xxxxxxxxxx/xxx/exp11/5_1.png,https://xxxxxxxxxx/xxx/exp11/5_2.png,https://xxxxxxxxxx/xxx/exp11/6_1.png,https://xxxxxxxxxx/xxx/exp11/6_2.png,https://xxxxxxxxxx/xxx/exp11/7_1.png,https://xxxxxxxxxx/xxx/exp11/7_2.png,https://xxxxxxxxxx/xxx/exp11/8_1.png,https://xxxxxxxxxx/xxx/exp11/8_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3UQVX1UPGX22GA5YMFMDPTMWJGS02I,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3YOH7BII0FSGDB8Y4KL8Z1U2RQZKVR,A2JVJ7J2MVGW9S,Approved,Thu Sep 10 18:51:57 PDT 2020,Thu Sep 10 18:52:58 PDT 2020,Fri Sep 11 18:52:58 PDT 2020,Thu Sep 10 19:06:43 PDT 2020,,,61,75% (3/4),75% (3/4),75% (3/4),https://anonymouslink/folder/0_1.png,https://anonymouslink/folder/0_2.png,https://anonymouslink/folder/1_1.png,https://anonymouslink/folder/1_2.png,https://anonymouslink/folder/2_1.png,https://anonymouslink/folder/2_2.png,https://anonymouslink/folder/3_1.png,https://anonymouslink/folder/3_2.png,https://xxxxxxxxxx/xxx/exp11/4_1.png,https://xxxxxxxxxx/xxx/exp11/4_2.png,https://xxxxxxxxxx/xxx/exp11/5_1.png,https://xxxxxxxxxx/xxx/exp11/5_2.png,https://xxxxxxxxxx/xxx/exp11/6_1.png,https://xxxxxxxxxx/xxx/exp11/6_2.png,https://xxxxxxxxxx/xxx/exp11/7_1.png,https://xxxxxxxxxx/xxx/exp11/7_2.png,https://xxxxxxxxxx/xxx/exp11/8_1.png,https://xxxxxxxxxx/xxx/exp11/8_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3WRAAIUSCOKZI36D264Z4PS55B4XAG,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3JNQLM5FTA7I0QSE1ADYCWA6JSAL2M,ABNR8ID5Q3CYA,Approved,Thu Sep 10 18:49:50 PDT 2020,Thu Sep 10 18:51:05 PDT 2020,Fri Sep 11 18:51:05 PDT 2020,Thu Sep 10 19:06:40 PDT 2020,,,75,100% (1/1),100% (1/1),100% (1/1),https://anonymouslink/folder/9_1.png,https://anonymouslink/folder/9_2.png,https://anonymouslink/folder/10_1.png,https://anonymouslink/folder/10_2.png,https://anonymouslink/folder/11_1.png,https://anonymouslink/folder/11_2.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_2.png,https://xxxxxxxxxx/xxx/exp11/15_1.png,https://xxxxxxxxxx/xxx/exp11/15_2.png,https://xxxxxxxxxx/xxx/exp11/16_1.png,https://xxxxxxxxxx/xxx/exp11/16_2.png,https://xxxxxxxxxx/xxx/exp11/17_1.png,https://xxxxxxxxxx/xxx/exp11/17_2.png,https://xxxxxxxxxx/xxx/exp11/18_1.png,https://xxxxxxxxxx/xxx/exp11/18_2.png,https://xxxxxxxxxx/xxx/exp11/19_1.png,https://xxxxxxxxxx/xxx/exp11/19_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3WRAAIUSCOKZI36D264Z4PS55B4XAG,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3L2IS5HSFG3H8241W73JV79N7EUUNG,A1ZDUYOAXER5TG,Approved,Thu Sep 10 18:51:37 PDT 2020,Thu Sep 10 18:52:08 PDT 2020,Fri Sep 11 18:52:08 PDT 2020,Thu Sep 10 19:06:41 PDT 2020,,,31,86% (6/7),86% (6/7),86% (6/7),https://anonymouslink/folder/9_1.png,https://anonymouslink/folder/9_2.png,https://anonymouslink/folder/10_1.png,https://anonymouslink/folder/10_2.png,https://anonymouslink/folder/11_1.png,https://anonymouslink/folder/11_2.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_2.png,https://xxxxxxxxxx/xxx/exp11/15_1.png,https://xxxxxxxxxx/xxx/exp11/15_2.png,https://xxxxxxxxxx/xxx/exp11/16_1.png,https://xxxxxxxxxx/xxx/exp11/16_2.png,https://xxxxxxxxxx/xxx/exp11/17_1.png,https://xxxxxxxxxx/xxx/exp11/17_2.png,https://xxxxxxxxxx/xxx/exp11/18_1.png,https://xxxxxxxxxx/xxx/exp11/18_2.png,https://xxxxxxxxxx/xxx/exp11/19_1.png,https://xxxxxxxxxx/xxx/exp11/19_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3WRAAIUSCOKZI36D264Z4PS55B4XAG,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,3,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3MH9DQ7572XBYANF93QO5N0Q62CUGC,A2Z99G4XHYSCQJ,Approved,Thu Sep 10 19:02:27 PDT 2020,Thu Sep 10 19:04:37 PDT 2020,Fri Sep 11 19:04:37 PDT 2020,Thu Sep 10 19:06:41 PDT 2020,,,130,50% (4/8),50% (4/8),43% (3/7),https://anonymouslink/folder/9_1.png,https://anonymouslink/folder/9_2.png,https://anonymouslink/folder/10_1.png,https://anonymouslink/folder/10_2.png,https://anonymouslink/folder/11_1.png,https://anonymouslink/folder/11_2.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_2.png,https://xxxxxxxxxx/xxx/exp11/15_1.png,https://xxxxxxxxxx/xxx/exp11/15_2.png,https://xxxxxxxxxx/xxx/exp11/16_1.png,https://xxxxxxxxxx/xxx/exp11/16_2.png,https://xxxxxxxxxx/xxx/exp11/17_1.png,https://xxxxxxxxxx/xxx/exp11/17_2.png,https://xxxxxxxxxx/xxx/exp11/18_1.png,https://xxxxxxxxxx/xxx/exp11/18_2.png,https://xxxxxxxxxx/xxx/exp11/19_1.png,https://xxxxxxxxxx/xxx/exp11/19_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3MIVREZQWMJLLJENSJMW4VZ8DKBKQL,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,4,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,37C0GNLMHLONKFNNBVRDJWJDQOAD6F,A8PJHNOLEDTZI,Approved,Thu Sep 10 18:48:50 PDT 2020,Thu Sep 10 18:49:40 PDT 2020,Fri Sep 11 18:49:40 PDT 2020,Thu Sep 10 19:06:41 PDT 2020,,,50,67% (2/3),67% (2/3),67% (2/3),https://anonymouslink/folder/21_1.png,https://anonymouslink/folder/21_2.png,https://anonymouslink/folder/22_1.png,https://anonymouslink/folder/22_2.png,https://anonymouslink/folder/23_1.png,https://anonymouslink/folder/23_2.png,https://anonymouslink/folder/24_1.png,https://anonymouslink/folder/24_2.png,https://xxxxxxxxxx/xxx/exp11/25_1.png,https://xxxxxxxxxx/xxx/exp11/25_2.png,https://xxxxxxxxxx/xxx/exp11/26_1.png,https://xxxxxxxxxx/xxx/exp11/26_2.png,https://xxxxxxxxxx/xxx/exp11/27_1.png,https://xxxxxxxxxx/xxx/exp11/27_2.png,https://xxxxxxxxxx/xxx/exp11/28_1.png,https://xxxxxxxxxx/xxx/exp11/28_2.png,https://xxxxxxxxxx/xxx/exp11/29_1.png,https://xxxxxxxxxx/xxx/exp11/29_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3MIVREZQWMJLLJENSJMW4VZ8DKBKQL,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,4,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3FPRZHYEP4SAHD0RJET9IFD0G4C3VY,A1OSJTNI18VOKL,Approved,Thu Sep 10 18:47:41 PDT 2020,Thu Sep 10 18:48:23 PDT 2020,Fri Sep 11 18:48:23 PDT 2020,Thu Sep 10 19:06:43 PDT 2020,,,42,96% (22/23),96% (22/23),100% (21/21),https://anonymouslink/folder/21_1.png,https://anonymouslink/folder/21_2.png,https://anonymouslink/folder/22_1.png,https://anonymouslink/folder/22_2.png,https://anonymouslink/folder/23_1.png,https://anonymouslink/folder/23_2.png,https://anonymouslink/folder/24_1.png,https://anonymouslink/folder/24_2.png,https://xxxxxxxxxx/xxx/exp11/25_1.png,https://xxxxxxxxxx/xxx/exp11/25_2.png,https://xxxxxxxxxx/xxx/exp11/26_1.png,https://xxxxxxxxxx/xxx/exp11/26_2.png,https://xxxxxxxxxx/xxx/exp11/27_1.png,https://xxxxxxxxxx/xxx/exp11/27_2.png,https://xxxxxxxxxx/xxx/exp11/28_1.png,https://xxxxxxxxxx/xxx/exp11/28_2.png,https://xxxxxxxxxx/xxx/exp11/29_1.png,https://xxxxxxxxxx/xxx/exp11/29_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3MIVREZQWMJLLJENSJMW4VZ8DKBKQL,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,4,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3KMS4QQVK8BRHEM845G4HFRG3WAKF2,A2J7VPNDHXVARX,Rejected,Thu Sep 10 18:49:10 PDT 2020,Thu Sep 10 18:51:47 PDT 2020,Fri Sep 11 18:51:47 PDT 2020,,Thu Sep 10 19:06:43 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,157,78% (7/9),60% (3/5),60% (3/5),https://anonymouslink/folder/21_1.png,https://anonymouslink/folder/21_2.png,https://anonymouslink/folder/22_1.png,https://anonymouslink/folder/22_2.png,https://anonymouslink/folder/23_1.png,https://anonymouslink/folder/23_2.png,https://anonymouslink/folder/24_1.png,https://anonymouslink/folder/24_2.png,https://xxxxxxxxxx/xxx/exp11/25_1.png,https://xxxxxxxxxx/xxx/exp11/25_2.png,https://xxxxxxxxxx/xxx/exp11/26_1.png,https://xxxxxxxxxx/xxx/exp11/26_2.png,https://xxxxxxxxxx/xxx/exp11/27_1.png,https://xxxxxxxxxx/xxx/exp11/27_2.png,https://xxxxxxxxxx/xxx/exp11/28_1.png,https://xxxxxxxxxx/xxx/exp11/28_2.png,https://xxxxxxxxxx/xxx/exp11/29_1.png,https://xxxxxxxxxx/xxx/exp11/29_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3MIVREZQWMJLLJENSJMW4VZ8DKBKQL,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Thu Sep 10 18:44:58 PDT 2020,4,BatchId:4181284;OriginalHitTemplateId:928390828;,180,86400,Sat Sep 12 18:44:58 PDT 2020,,,3TS1AR6UQWZ3MZFOLBRVDAMUXCH7FQ,A3OPK3KNBOU43K,Submitted,Thu Sep 10 19:08:26 PDT 2020,Thu Sep 10 19:09:06 PDT 2020,Fri Sep 11 19:09:06 PDT 2020,,,,40,100% (10/10),100% (10/10),100% (8/8),https://anonymouslink/folder/21_1.png,https://anonymouslink/folder/21_2.png,https://anonymouslink/folder/22_1.png,https://anonymouslink/folder/22_2.png,https://anonymouslink/folder/23_1.png,https://anonymouslink/folder/23_2.png,https://anonymouslink/folder/24_1.png,https://anonymouslink/folder/24_2.png,https://xxxxxxxxxx/xxx/exp11/25_1.png,https://xxxxxxxxxx/xxx/exp11/25_2.png,https://xxxxxxxxxx/xxx/exp11/26_1.png,https://xxxxxxxxxx/xxx/exp11/26_2.png,https://xxxxxxxxxx/xxx/exp11/27_1.png,https://xxxxxxxxxx/xxx/exp11/27_2.png,https://xxxxxxxxxx/xxx/exp11/28_1.png,https://xxxxxxxxxx/xxx/exp11/28_2.png,https://xxxxxxxxxx/xxx/exp11/29_1.png,https://xxxxxxxxxx/xxx/exp11/29_2.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
