HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1_1,Input.img1_2,Input.img2_1,Input.img2_2,Input.img3_1,Input.img3_2,Input.img4_1,Input.img4_2,Input.img5_1,Input.img5_2,Input.img6_1,Input.img6_2,Input.img7_1,Input.img7_2,Input.img8_1,Input.img8_2,Input.img9_1,Input.img9_2,Answer.taskAnswers,Approve,Reject
3EHVO81VOA662PTY1JTKQ2B8DRI1H6,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,5,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,333U7HK6IF0Z8A2UVEL2S0OICWBJDC,AA4KPDV3A2QQ9,Submitted,Fri Sep 11 01:50:50 PDT 2020,Fri Sep 11 01:53:35 PDT 2020,Sat Sep 12 01:53:35 PDT 2020,,,,165,40% (2/5),40% (2/5),0% (0/0),https://anonymouslink/folder/10000_0.png,https://anonymouslink/folder/10000_1.png,https://anonymouslink/folder/10001_0.png,https://anonymouslink/folder/10001_1.png,https://pulse.ust.hk/dataset/exp11/10002_0.png,https://pulse.ust.hk/dataset/exp11/10002_1.png,https://pulse.ust.hk/dataset/exp11/10003_0.png,https://pulse.ust.hk/dataset/exp11/10003_1.png,https://pulse.ust.hk/dataset/exp11/10004_0.png,https://pulse.ust.hk/dataset/exp11/10004_1.png,https://pulse.ust.hk/dataset/exp11/10005_0.png,https://pulse.ust.hk/dataset/exp11/10005_1.png,https://pulse.ust.hk/dataset/exp11/10006_0.png,https://pulse.ust.hk/dataset/exp11/10006_1.png,https://pulse.ust.hk/dataset/exp11/10007_0.png,https://pulse.ust.hk/dataset/exp11/10007_1.png,https://pulse.ust.hk/dataset/exp11/10008_0.png,https://pulse.ust.hk/dataset/exp11/10008_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3EHVO81VOA662PTY1JTKQ2B8DRI1H6,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,5,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3AUQQEL7UBEE0L1U0RBQGHFTDUA0VM,ATAN5Z37YXDY6,Submitted,Fri Sep 11 01:55:30 PDT 2020,Fri Sep 11 01:56:06 PDT 2020,Sat Sep 12 01:56:06 PDT 2020,,,,36,0% (0/0),0% (0/0),0% (0/0),https://anonymouslink/folder/10000_0.png,https://anonymouslink/folder/10000_1.png,https://anonymouslink/folder/10001_0.png,https://anonymouslink/folder/10001_1.png,https://pulse.ust.hk/dataset/exp11/10002_0.png,https://pulse.ust.hk/dataset/exp11/10002_1.png,https://pulse.ust.hk/dataset/exp11/10003_0.png,https://pulse.ust.hk/dataset/exp11/10003_1.png,https://pulse.ust.hk/dataset/exp11/10004_0.png,https://pulse.ust.hk/dataset/exp11/10004_1.png,https://pulse.ust.hk/dataset/exp11/10005_0.png,https://pulse.ust.hk/dataset/exp11/10005_1.png,https://pulse.ust.hk/dataset/exp11/10006_0.png,https://pulse.ust.hk/dataset/exp11/10006_1.png,https://pulse.ust.hk/dataset/exp11/10007_0.png,https://pulse.ust.hk/dataset/exp11/10007_1.png,https://pulse.ust.hk/dataset/exp11/10008_0.png,https://pulse.ust.hk/dataset/exp11/10008_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3EHVO81VOA662PTY1JTKQ2B8DRI1H6,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,5,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3F6KKYWMNHMVR0TFACDUL75ZLG2ND6,AMTK109P93YUK,Rejected,Fri Sep 11 00:33:47 PDT 2020,Fri Sep 11 00:34:39 PDT 2020,Sat Sep 12 00:34:39 PDT 2020,,Fri Sep 11 01:50:00 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,52,90% (101/112),90% (101/112),91% (98/108),https://anonymouslink/folder/10000_0.png,https://anonymouslink/folder/10000_1.png,https://anonymouslink/folder/10001_0.png,https://anonymouslink/folder/10001_1.png,https://pulse.ust.hk/dataset/exp11/10002_0.png,https://pulse.ust.hk/dataset/exp11/10002_1.png,https://pulse.ust.hk/dataset/exp11/10003_0.png,https://pulse.ust.hk/dataset/exp11/10003_1.png,https://pulse.ust.hk/dataset/exp11/10004_0.png,https://pulse.ust.hk/dataset/exp11/10004_1.png,https://pulse.ust.hk/dataset/exp11/10005_0.png,https://pulse.ust.hk/dataset/exp11/10005_1.png,https://pulse.ust.hk/dataset/exp11/10006_0.png,https://pulse.ust.hk/dataset/exp11/10006_1.png,https://pulse.ust.hk/dataset/exp11/10007_0.png,https://pulse.ust.hk/dataset/exp11/10007_1.png,https://pulse.ust.hk/dataset/exp11/10008_0.png,https://pulse.ust.hk/dataset/exp11/10008_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3EHVO81VOA662PTY1JTKQ2B8DRI1H6,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,5,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3FIUS151D1NSTSMKPY1718ZZXWXGG2,A3CFX8Z5281ASD,Rejected,Fri Sep 11 00:42:19 PDT 2020,Fri Sep 11 00:43:42 PDT 2020,Sat Sep 12 00:43:42 PDT 2020,,Fri Sep 11 01:50:00 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,83,71% (5/7),71% (5/7),67% (4/6),https://anonymouslink/folder/10000_0.png,https://anonymouslink/folder/10000_1.png,https://anonymouslink/folder/10001_0.png,https://anonymouslink/folder/10001_1.png,https://pulse.ust.hk/dataset/exp11/10002_0.png,https://pulse.ust.hk/dataset/exp11/10002_1.png,https://pulse.ust.hk/dataset/exp11/10003_0.png,https://pulse.ust.hk/dataset/exp11/10003_1.png,https://pulse.ust.hk/dataset/exp11/10004_0.png,https://pulse.ust.hk/dataset/exp11/10004_1.png,https://pulse.ust.hk/dataset/exp11/10005_0.png,https://pulse.ust.hk/dataset/exp11/10005_1.png,https://pulse.ust.hk/dataset/exp11/10006_0.png,https://pulse.ust.hk/dataset/exp11/10006_1.png,https://pulse.ust.hk/dataset/exp11/10007_0.png,https://pulse.ust.hk/dataset/exp11/10007_1.png,https://pulse.ust.hk/dataset/exp11/10008_0.png,https://pulse.ust.hk/dataset/exp11/10008_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3EHVO81VOA662PTY1JTKQ2B8DRI1H6,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,5,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3IKZ72A5BA1SPK7B1I8K978KXTIFN9,A25JN5S896UMA5,Approved,Fri Sep 11 00:34:12 PDT 2020,Fri Sep 11 00:35:31 PDT 2020,Sat Sep 12 00:35:31 PDT 2020,Fri Sep 11 01:50:01 PDT 2020,,,79,67% (28/42),67% (28/42),63% (20/32),https://anonymouslink/folder/10000_0.png,https://anonymouslink/folder/10000_1.png,https://anonymouslink/folder/10001_0.png,https://anonymouslink/folder/10001_1.png,https://pulse.ust.hk/dataset/exp11/10002_0.png,https://pulse.ust.hk/dataset/exp11/10002_1.png,https://pulse.ust.hk/dataset/exp11/10003_0.png,https://pulse.ust.hk/dataset/exp11/10003_1.png,https://pulse.ust.hk/dataset/exp11/10004_0.png,https://pulse.ust.hk/dataset/exp11/10004_1.png,https://pulse.ust.hk/dataset/exp11/10005_0.png,https://pulse.ust.hk/dataset/exp11/10005_1.png,https://pulse.ust.hk/dataset/exp11/10006_0.png,https://pulse.ust.hk/dataset/exp11/10006_1.png,https://pulse.ust.hk/dataset/exp11/10007_0.png,https://pulse.ust.hk/dataset/exp11/10007_1.png,https://pulse.ust.hk/dataset/exp11/10008_0.png,https://pulse.ust.hk/dataset/exp11/10008_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
329E6HTMT1NTEI8LU8A0RN6X3S03K4,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,4,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,39K0FND3AN0RBB53E17SIR8TVNWAMS,A1V9MN88VQ1LEB,Approved,Fri Sep 11 00:37:42 PDT 2020,Fri Sep 11 00:38:13 PDT 2020,Sat Sep 12 00:38:13 PDT 2020,Fri Sep 11 01:50:00 PDT 2020,,,31,81% (30/37),81% (30/37),84% (21/25),https://anonymouslink/folder/10009_0.png,https://anonymouslink/folder/10009_1.png,https://anonymouslink/folder/10010_0.png,https://anonymouslink/folder/10010_1.png,https://pulse.ust.hk/dataset/exp11/10011_0.png,https://pulse.ust.hk/dataset/exp11/10011_1.png,https://pulse.ust.hk/dataset/exp11/10012_0.png,https://pulse.ust.hk/dataset/exp11/10012_1.png,https://pulse.ust.hk/dataset/exp11/10013_0.png,https://pulse.ust.hk/dataset/exp11/10013_1.png,https://pulse.ust.hk/dataset/exp11/10014_0.png,https://pulse.ust.hk/dataset/exp11/10014_1.png,https://pulse.ust.hk/dataset/exp11/10015_0.png,https://pulse.ust.hk/dataset/exp11/10015_1.png,https://pulse.ust.hk/dataset/exp11/10016_0.png,https://pulse.ust.hk/dataset/exp11/10016_1.png,https://pulse.ust.hk/dataset/exp11/10017_0.png,https://pulse.ust.hk/dataset/exp11/10017_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
329E6HTMT1NTEI8LU8A0RN6X3S03K4,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,4,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3C2NJ6JBKG28OQVZDNTDPOEVOPFN2Z,A16GH5GPKBX5GA,Approved,Fri Sep 11 00:42:36 PDT 2020,Fri Sep 11 00:43:37 PDT 2020,Sat Sep 12 00:43:37 PDT 2020,Fri Sep 11 01:50:00 PDT 2020,,,61,77% (54/70),77% (54/70),75% (36/48),https://anonymouslink/folder/10009_0.png,https://anonymouslink/folder/10009_1.png,https://anonymouslink/folder/10010_0.png,https://anonymouslink/folder/10010_1.png,https://pulse.ust.hk/dataset/exp11/10011_0.png,https://pulse.ust.hk/dataset/exp11/10011_1.png,https://pulse.ust.hk/dataset/exp11/10012_0.png,https://pulse.ust.hk/dataset/exp11/10012_1.png,https://pulse.ust.hk/dataset/exp11/10013_0.png,https://pulse.ust.hk/dataset/exp11/10013_1.png,https://pulse.ust.hk/dataset/exp11/10014_0.png,https://pulse.ust.hk/dataset/exp11/10014_1.png,https://pulse.ust.hk/dataset/exp11/10015_0.png,https://pulse.ust.hk/dataset/exp11/10015_1.png,https://pulse.ust.hk/dataset/exp11/10016_0.png,https://pulse.ust.hk/dataset/exp11/10016_1.png,https://pulse.ust.hk/dataset/exp11/10017_0.png,https://pulse.ust.hk/dataset/exp11/10017_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
329E6HTMT1NTEI8LU8A0RN6X3S03K4,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,4,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3TXWC2NHN5BG4N836SPEY5WFHU9S9K,AVI6K24O38HET,Submitted,Fri Sep 11 01:53:19 PDT 2020,Fri Sep 11 01:54:08 PDT 2020,Sat Sep 12 01:54:08 PDT 2020,,,,49,50% (2/4),50% (2/4),100% (1/1),https://anonymouslink/folder/10009_0.png,https://anonymouslink/folder/10009_1.png,https://anonymouslink/folder/10010_0.png,https://anonymouslink/folder/10010_1.png,https://pulse.ust.hk/dataset/exp11/10011_0.png,https://pulse.ust.hk/dataset/exp11/10011_1.png,https://pulse.ust.hk/dataset/exp11/10012_0.png,https://pulse.ust.hk/dataset/exp11/10012_1.png,https://pulse.ust.hk/dataset/exp11/10013_0.png,https://pulse.ust.hk/dataset/exp11/10013_1.png,https://pulse.ust.hk/dataset/exp11/10014_0.png,https://pulse.ust.hk/dataset/exp11/10014_1.png,https://pulse.ust.hk/dataset/exp11/10015_0.png,https://pulse.ust.hk/dataset/exp11/10015_1.png,https://pulse.ust.hk/dataset/exp11/10016_0.png,https://pulse.ust.hk/dataset/exp11/10016_1.png,https://pulse.ust.hk/dataset/exp11/10017_0.png,https://pulse.ust.hk/dataset/exp11/10017_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
329E6HTMT1NTEI8LU8A0RN6X3S03K4,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,4,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,3YHH42UU5H0B4GP0MN9KT8HRMWV0LQ,A1WF1X8PQQJ2OQ,Rejected,Fri Sep 11 00:42:15 PDT 2020,Fri Sep 11 00:43:36 PDT 2020,Sat Sep 12 00:43:36 PDT 2020,,Fri Sep 11 01:50:00 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,81,70% (14/20),70% (14/20),70% (14/20),https://anonymouslink/folder/10009_0.png,https://anonymouslink/folder/10009_1.png,https://anonymouslink/folder/10010_0.png,https://anonymouslink/folder/10010_1.png,https://pulse.ust.hk/dataset/exp11/10011_0.png,https://pulse.ust.hk/dataset/exp11/10011_1.png,https://pulse.ust.hk/dataset/exp11/10012_0.png,https://pulse.ust.hk/dataset/exp11/10012_1.png,https://pulse.ust.hk/dataset/exp11/10013_0.png,https://pulse.ust.hk/dataset/exp11/10013_1.png,https://pulse.ust.hk/dataset/exp11/10014_0.png,https://pulse.ust.hk/dataset/exp11/10014_1.png,https://pulse.ust.hk/dataset/exp11/10015_0.png,https://pulse.ust.hk/dataset/exp11/10015_1.png,https://pulse.ust.hk/dataset/exp11/10016_0.png,https://pulse.ust.hk/dataset/exp11/10016_1.png,https://pulse.ust.hk/dataset/exp11/10017_0.png,https://pulse.ust.hk/dataset/exp11/10017_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
37SOB9Z0TXI4YOQ3F8M16NJCSS53L7,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Fri Sep 11 00:32:05 PDT 2020,3,BatchId:4181470;OriginalHitTemplateId:928390828;,180,86400,Sun Sep 13 00:32:05 PDT 2020,,,36AHBNMV1XXP3ZXTHEM52N36P06YD7,A2EN7IXP9RG0O2,Approved,Fri Sep 11 00:35:16 PDT 2020,Fri Sep 11 00:36:04 PDT 2020,Sat Sep 12 00:36:04 PDT 2020,Fri Sep 11 01:50:01 PDT 2020,,,48,87% (96/110),87% (96/110),90% (74/82),https://anonymouslink/folder/10018_0.png,https://anonymouslink/folder/10018_1.png,https://anonymouslink/folder/10019_0.png,https://anonymouslink/folder/10019_1.png,https://pulse.ust.hk/dataset/exp11/10020_0.png,https://pulse.ust.hk/dataset/exp11/10020_1.png,https://pulse.ust.hk/dataset/exp11/10021_0.png,https://pulse.ust.hk/dataset/exp11/10021_1.png,https://pulse.ust.hk/dataset/exp11/10022_0.png,https://pulse.ust.hk/dataset/exp11/10022_1.png,https://pulse.ust.hk/dataset/exp11/10023_0.png,https://pulse.ust.hk/dataset/exp11/10023_1.png,https://pulse.ust.hk/dataset/exp11/10024_0.png,https://pulse.ust.hk/dataset/exp11/10024_1.png,https://pulse.ust.hk/dataset/exp11/10025_0.png,https://pulse.ust.hk/dataset/exp11/10025_1.png,https://pulse.ust.hk/dataset/exp11/10026_0.png,https://pulse.ust.hk/dataset/exp11/10026_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
