HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1_1,Input.img1_2,Input.img2_1,Input.img2_2,Input.img3_1,Input.img3_2,Input.img4_1,Input.img4_2,Input.img5_1,Input.img5_2,Input.img6_1,Input.img6_2,Input.img7_1,Input.img7_2,Input.img8_1,Input.img8_2,Input.img9_1,Input.img9_2,Answer.taskAnswers,Approve,Reject
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,36V4Q8R5ZQLJYRCK3X4E8RNYX6NMQG,ARQU35FJAKWZD,Approved,Tue Sep 01 22:56:58 PDT 2020,Tue Sep 01 22:57:22 PDT 2020,Wed Sep 02 22:57:22 PDT 2020,Wed Sep 02 00:24:36 PDT 2020,,,24,73% (16/22),73% (16/22),73% (16/22),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,3E47SOBEYWHT87CAD05RWTR0CIUCID,A1OWM3QO7QAKBN,Rejected,Tue Sep 01 21:50:20 PDT 2020,Tue Sep 01 21:53:09 PDT 2020,Wed Sep 02 21:53:09 PDT 2020,,Tue Sep 01 22:49:44 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,169,62% (8/13),62% (8/13),62% (8/13),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,3K772S5NPEW89AL439T1M5QOXH0HEQ,A3LG5VYLSXRDZ7,Approved,Tue Sep 01 22:59:34 PDT 2020,Tue Sep 01 23:00:19 PDT 2020,Wed Sep 02 23:00:19 PDT 2020,Wed Sep 02 00:24:36 PDT 2020,,,45,100% (2/2),100% (2/2),100% (2/2),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,3OUYGIZWRDJ1V14YEF2RAPQBP710PT,A4H31418X7MBU,Approved,Tue Sep 01 22:59:14 PDT 2020,Tue Sep 01 22:59:43 PDT 2020,Wed Sep 02 22:59:43 PDT 2020,Wed Sep 02 00:24:36 PDT 2020,,,29,100% (4/4),100% (4/4),100% (4/4),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,3R2PKQ87N2T6HTO1QPZ5ZPWC6WYIM1,AXAXLC0TXQ0QW,Rejected,Tue Sep 01 21:53:09 PDT 2020,Tue Sep 01 21:54:26 PDT 2020,Wed Sep 02 21:54:26 PDT 2020,,Tue Sep 01 22:49:45 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,77,57% (37/65),57% (37/65),57% (37/65),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
304QEQWK0U5GNHU39DKAW6PZKDC0OW,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:14 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:14 PDT 2020,,,3YOH7BII0FSGDB8Y4KL8Z1U2PTYKVU,A1PDBRYBFMMFNY,Rejected,Tue Sep 01 21:45:44 PDT 2020,Tue Sep 01 21:46:45 PDT 2020,Wed Sep 02 21:46:45 PDT 2020,,Tue Sep 01 22:49:44 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,61,75% (6/8),67% (4/6),67% (4/6),https://anonymouslink/folder/187_2.png,https://anonymouslink/folder/39_2.png,https://anonymouslink/folder/739_2.png,https://anonymouslink/folder/980_2.png,https://anonymouslink/folder/893_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/787_1.png,https://anonymouslink/folder/497_1.png,https://anonymouslink/folder/485_2.png,https://anonymouslink/folder/216_2.png,https://anonymouslink/folder/901_2.png,https://anonymouslink/folder/537_2.png,https://anonymouslink/folder/532_2.png,https://anonymouslink/folder/279_2.png,https://anonymouslink/folder/224_1.png,https://anonymouslink/folder/463_2.png,https://anonymouslink/folder/782_1.png,https://anonymouslink/folder/21_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
31GECDVAAO7LCMAEB6EXO7DZCG466E,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:15 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:15 PDT 2020,,,31IBVUNM9YK5XPGK39UBJO2XHXHVF3,A27D7EP9DVUXGP,Approved,Tue Sep 01 21:46:37 PDT 2020,Tue Sep 01 21:47:11 PDT 2020,Wed Sep 02 21:47:11 PDT 2020,Tue Sep 01 22:49:44 PDT 2020,,,34,75% (9/12),75% (9/12),75% (9/12),https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/103_1.png,https://anonymouslink/folder/419_1.png,https://anonymouslink/folder/273_2.png,https://anonymouslink/folder/897_2.png,https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/367_2.png,https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/364_1.png,https://anonymouslink/folder/369_2.png,https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/217_2.png,https://anonymouslink/folder/220_2.png,https://anonymouslink/folder/19_1.png,https://anonymouslink/folder/58_2.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/393_2.png,https://anonymouslink/folder/134_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
31GECDVAAO7LCMAEB6EXO7DZCG466E,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:15 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:15 PDT 2020,,,34HJIJKLPBHVZ9JVJSYSSK56S79V4G,AXAXLC0TXQ0QW,Rejected,Tue Sep 01 21:52:28 PDT 2020,Tue Sep 01 21:53:41 PDT 2020,Wed Sep 02 21:53:41 PDT 2020,,Tue Sep 01 22:49:45 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,73,57% (37/65),57% (37/65),57% (37/65),https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/103_1.png,https://anonymouslink/folder/419_1.png,https://anonymouslink/folder/273_2.png,https://anonymouslink/folder/897_2.png,https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/367_2.png,https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/364_1.png,https://anonymouslink/folder/369_2.png,https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/217_2.png,https://anonymouslink/folder/220_2.png,https://anonymouslink/folder/19_1.png,https://anonymouslink/folder/58_2.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/393_2.png,https://anonymouslink/folder/134_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
31GECDVAAO7LCMAEB6EXO7DZCG466E,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:15 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:15 PDT 2020,,,3F1567XTN2Q4R7TQEO0935HEX7GQ9L,A1PZL2M68X7Z9E,Approved,Tue Sep 01 22:59:26 PDT 2020,Tue Sep 01 23:00:51 PDT 2020,Wed Sep 02 23:00:51 PDT 2020,Wed Sep 02 00:24:36 PDT 2020,,,85,100% (1/1),100% (1/1),100% (1/1),https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/103_1.png,https://anonymouslink/folder/419_1.png,https://anonymouslink/folder/273_2.png,https://anonymouslink/folder/897_2.png,https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/367_2.png,https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/364_1.png,https://anonymouslink/folder/369_2.png,https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/217_2.png,https://anonymouslink/folder/220_2.png,https://anonymouslink/folder/19_1.png,https://anonymouslink/folder/58_2.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/393_2.png,https://anonymouslink/folder/134_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
31GECDVAAO7LCMAEB6EXO7DZCG466E,3EXOM20K1TUHTF1OFB8INGJ8IXL5PX,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.04,Tue Sep 01 21:41:15 PDT 2020,6,BatchId:4171476;OriginalHitTemplateId:928390828;,180,86400,Thu Sep 03 21:41:15 PDT 2020,,,3HWRJOOETBNXZJZKE350QJXQ6SGSEL,ARQU35FJAKWZD,Approved,Tue Sep 01 22:50:02 PDT 2020,Tue Sep 01 22:51:29 PDT 2020,Wed Sep 02 22:51:29 PDT 2020,Wed Sep 02 00:24:36 PDT 2020,,,87,73% (16/22),73% (16/22),73% (16/22),https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/103_1.png,https://anonymouslink/folder/419_1.png,https://anonymouslink/folder/273_2.png,https://anonymouslink/folder/897_2.png,https://anonymouslink/folder/800_1.png,https://anonymouslink/folder/367_2.png,https://anonymouslink/folder/614_1.png,https://anonymouslink/folder/364_1.png,https://anonymouslink/folder/369_2.png,https://anonymouslink/folder/770_1.png,https://anonymouslink/folder/217_2.png,https://anonymouslink/folder/220_2.png,https://anonymouslink/folder/19_1.png,https://anonymouslink/folder/58_2.png,https://anonymouslink/folder/795_2.png,https://anonymouslink/folder/393_2.png,https://anonymouslink/folder/134_2.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":false},""img2_2"":{""img2_2"":true},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
