HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1_1,Input.img1_2,Input.img2_1,Input.img2_2,Input.img3_1,Input.img3_2,Input.img4_1,Input.img4_2,Input.img5_1,Input.img5_2,Input.img6_1,Input.img6_2,Input.img7_1,Input.img7_2,Input.img8_1,Input.img8_2,Input.img9_1,Input.img9_2,Answer.taskAnswers,Approve,Reject
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,30OG32W0S0W0J67F67OERPNKMITENX,A1GNPQ5LM6YY5I,Rejected,Mon Sep 14 18:12:31 PDT 2020,Mon Sep 14 18:12:51 PDT 2020,Tue Sep 15 18:12:51 PDT 2020,,Mon Sep 14 18:24:53 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,20,80% (12/15),80% (12/15),79% (11/14),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,36U2A8VAG7KXH5339V8S60YWAZRKYB,A2JVJ7J2MVGW9S,Rejected,Mon Sep 14 18:06:49 PDT 2020,Mon Sep 14 18:07:52 PDT 2020,Tue Sep 15 18:07:52 PDT 2020,,Mon Sep 14 18:24:54 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,63,64% (9/14),64% (9/14),64% (9/14),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,37Q970SNZKTYFI582FALJZEWK8ZS16,A2MTOSH583K270,Submitted,Mon Sep 14 18:27:35 PDT 2020,Mon Sep 14 18:28:09 PDT 2020,Tue Sep 15 18:28:09 PDT 2020,,,,34,92% (59/64),92% (59/64),100% (39/39),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,39ASUFLU63S5V0LJ8DBNPREIOW5XE2,AMTK109P93YUK,Submitted,Mon Sep 14 18:28:07 PDT 2020,Mon Sep 14 18:28:46 PDT 2020,Tue Sep 15 18:28:46 PDT 2020,,,,39,90% (101/112),90% (101/112),92% (60/65),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,39K0FND3AN0RBB53E17SIR8TWDOAM1,A2W3SU4RZN9AZD,Submitted,Mon Sep 14 18:29:00 PDT 2020,Mon Sep 14 18:29:45 PDT 2020,Tue Sep 15 18:29:45 PDT 2020,,,,45,100% (1/1),100% (1/1),0% (0/0),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,3EKVH9QME4PZ2E4MOTFATJ21BB12D1,A2FZ88OU42EFC8,Rejected,Mon Sep 14 18:15:19 PDT 2020,Mon Sep 14 18:17:08 PDT 2020,Tue Sep 15 18:17:08 PDT 2020,,Mon Sep 14 18:24:54 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,109,84% (51/61),84% (51/61),87% (47/54),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,3ERET4BTVSUIG4VV1JGC7J551Q7K9N,A10T8VR49HCJ7P,Rejected,Mon Sep 14 18:07:31 PDT 2020,Mon Sep 14 18:07:50 PDT 2020,Tue Sep 15 18:07:50 PDT 2020,,Mon Sep 14 18:24:53 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,19,80% (8/10),80% (8/10),80% (8/10),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":true},""img6_2"":{""img6_2"":false},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,3FTYUGLFS06R1BN96CH8RQ5DVLV5D8,A144M7F9U04JGR,Submitted,Mon Sep 14 18:29:09 PDT 2020,Mon Sep 14 18:30:40 PDT 2020,Tue Sep 15 18:30:40 PDT 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":true},""img1_2"":{""img1_2"":false},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,3IJXV6UZ134XE91TVXVMLOQMF8NIRW,A1OSJTNI18VOKL,Rejected,Mon Sep 14 18:04:27 PDT 2020,Mon Sep 14 18:05:18 PDT 2020,Tue Sep 15 18:05:18 PDT 2020,,Mon Sep 14 18:24:54 PDT 2020,Sorry we cannot accept this as you have provided different answers to the same question,51,93% (40/43),93% (40/43),95% (39/41),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":false},""img10_2"":{""img10_2"":true},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":false},""img3_2"":{""img3_2"":true},""img4_1"":{""img4_1"":true},""img4_2"":{""img4_2"":false},""img5_1"":{""img5_1"":false},""img5_2"":{""img5_2"":true},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":true},""img7_2"":{""img7_2"":false},""img8_1"":{""img8_1"":false},""img8_2"":{""img8_2"":true},""img9_1"":{""img9_1"":true},""img9_2"":{""img9_2"":false}}]",,
3T2HW4QDV0SXAMLDJ4UCUHWBYDNC97,35E1491KDO1BARGQHNL4ZE2EKTA87P,Choose the chart layout that you like (10 per HIT),Choose the chart layout that you like (10 per HIT),"layout, UI",$0.03,Mon Sep 14 18:01:52 PDT 2020,17,BatchId:4185474;OriginalHitTemplateId:928390828;,180,86400,Wed Sep 16 18:01:52 PDT 2020,,,3PIWWX1FJPRCBW2M5A7DVYJVI6MJJL,A2KH9SC6A8VQXZ,Submitted,Mon Sep 14 18:26:32 PDT 2020,Mon Sep 14 18:26:59 PDT 2020,Tue Sep 15 18:26:59 PDT 2020,,,,27,93% (14/15),93% (14/15),100% (11/11),https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_2.png,https://anonymouslink/folder/17_2.png,https://anonymouslink/folder/17_3.png,https://anonymouslink/folder/13_1.png,https://anonymouslink/folder/13_3.png,https://anonymouslink/folder/37_0.png,https://anonymouslink/folder/37_1.png,https://anonymouslink/folder/41_1.png,https://anonymouslink/folder/41_3.png,https://anonymouslink/folder/16_0.png,https://anonymouslink/folder/16_2.png,https://anonymouslink/folder/14_0.png,https://anonymouslink/folder/14_2.png,https://anonymouslink/folder/41_0.png,https://anonymouslink/folder/41_2.png,https://anonymouslink/folder/70_0.png,https://anonymouslink/folder/70_1.png,"[{""img10_1"":{""img10_1"":true},""img10_2"":{""img10_2"":false},""img1_1"":{""img1_1"":false},""img1_2"":{""img1_2"":true},""img2_1"":{""img2_1"":true},""img2_2"":{""img2_2"":false},""img3_1"":{""img3_1"":true},""img3_2"":{""img3_2"":false},""img4_1"":{""img4_1"":false},""img4_2"":{""img4_2"":true},""img5_1"":{""img5_1"":true},""img5_2"":{""img5_2"":false},""img6_1"":{""img6_1"":false},""img6_2"":{""img6_2"":true},""img7_1"":{""img7_1"":false},""img7_2"":{""img7_2"":true},""img8_1"":{""img8_1"":true},""img8_2"":{""img8_2"":false},""img9_1"":{""img9_1"":false},""img9_2"":{""img9_2"":true}}]",,
